Month,articleID,abstract,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,Month,source,typeOfMaterial,webURL,articleWordCount
Jan-17,586f538695d0e0392607948f,,By JODI KANTOR,article,Michelle Obama’s Turn,"['Obama, Michelle', 'First Ladies (US)', 'United States Politics and Government']",1,OpEd,1,1/6/17 8:21,Jan-17,The New York Times,News Analysis,https://www.nytimes.com/2017/01/06/opinion/sunday/michelle-obama-can-now-speak-her-mind-will-she.html,1595
Jan-17,586f538695d0e03926079490,,By PAUL KRUGMAN,article,The Age  of Fake  Policy,"['Labor and Jobs', 'Trump, Donald J', 'United States Politics and Government', 'Carrier Corp', 'News and News Media', 'Public Relations and Publicity']",1,OpEd,19,1/6/17 8:21,Jan-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/06/opinion/the-age-of-fake-policy.html,807
Jan-17,586f538795d0e03926079491,,By DAVID BROOKS,article,The Home Buying Decision,"['Real Estate and Housing (Residential)', 'Psychology and Psychologists']",1,OpEd,19,1/6/17 8:21,Jan-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/06/opinion/the-home-buying-decision.html,821
Jan-17,586f5c9895d0e039260794a3,,By KATHERINE SCHULTEN,article,Dabbing in Congress,[],1,Learning,0,1/6/17 9:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/learning/dabbing-in-congress.html,119
Jan-17,586f63a095d0e039260794b6,,By CAROLINE CROSSON GILPIN,article,Questions for: ‘India’s Call-Center Talents Put to a Criminal Use: Swindling Americans’,[],1,Learning,0,1/6/17 9:30,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/learning/questions-for-indias-call-center-talents-put-to-a-criminal-use-swindling-americans.html,342
Jan-17,586f6aa995d0e039260794c8,,By MICHAEL GONCHAR,article,"How Should Opponents Receive the New President — With an Open Mind and Honor for the Office, or With Defiance and Rejection?",[],1,Learning,0,1/6/17 10:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/learning/how-should-opponents-receive-the-new-president-with-an-open-mind-and-honor-for-the-office-or-with-defiance-and-rejection.html,673
Jan-17,586f6ad495d0e039260794d5,,By MIKE IVES,article,How the Qing Court Sowed the Seeds of Environmental Protection in China,"['Environment', 'National Parks, Monuments and Seashores', 'Changbai Mountains', 'China', 'Mongolia']",1,Foreign,0,1/6/17 10:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/world/asia/china-manchu-environment-schlesinger.html,907
Jan-17,586f6ad495d0e039260794d4,,By LIZ SPAYD with EVAN GERSHKOVICH,article,"Friday Mailbag: Taunts, Hoaxes, Anonymity and Stealth","['News and News Media', 'Newspapers', 'Online Advertising', 'Deafness', 'New York Times', 'Istanbul (Turkey)', 'Turkey', 'United States']",1,Editorial,0,1/6/17 10:00,Jan-17,The New York Times,Editorial,https://www.nytimes.com/2017/01/06/public-editor/friday-mailbag-taunts-hoaxes-anonymity-and-stealth.html,1503
Jan-17,586f6ad395d0e039260794d3,,By RONDA KAYSEN,article,Year of  the Renter,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Downtown Brooklyn (Brooklyn, NY)', 'Manhattan (NYC)']",1,RealEstate,1,1/6/17 10:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/realestate/2017-year-of-the-renter.html,2244
Jan-17,586f71b095d0e039260794eb,,By MICHAEL GONCHAR,article,Teaching With: ‘Midnight Three & Six’,[],1,Learning,0,1/6/17 10:30,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/learning/teaching-with-midnight-three-six.html,414
Jan-17,586f78c495d0e039260794ff,,By RON LIEBER,article,Grabbing Card Bonuses Before Banks Pull Them,"['Credit Cards', 'Banking and Financial Institutions', 'Personal Finances', 'American Express Company', 'JPMorgan Chase & Company', 'Citigroup Inc']",1,Business,1,1/6/17 11:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/your-money/how-to-pounce-on-best-credit-card-offers-before-banks-pull-them.html,1507
Jan-17,586f7a9995d0e03926079506,,By ALEXANDRA S. LEVINE,article,Unknown,['New York City'],1,Metro,0,1/6/17 11:07,Jan-17,The New York Times,briefing,https://www.nytimes.com/2017/01/06/nyregion/new-york-today-city-snowflakes-science-kenneth-libbrecht.html,1312
Jan-17,586f834495d0e0392607951a,The hormone melatonin is hugely popular as a natural sleep aid. But is it safe?,By KEVIN MCCARTHY,blogpost,Unknown,"['Children and Childhood', 'Hormones', 'Insomnia', 'Melatonin (Hormone)', 'Sleep']",1,Science,0,1/6/17 11:43,Jan-17,The New York Times,Blog,https://well.blogs.nytimes.com/2017/01/06/is-the-sleep-aid-melatonin-safe-for-children-and-adults/,397
Jan-17,586f86c695d0e03926079520,,By ANGELA ELSON,article,The Japanese Art of Grieving a Miscarriage,"['Miscarriages', 'Funerals and Memorials', 'Japan']",1,Well,0,1/6/17 12:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/well/family/the-japanese-art-of-grieving-a-miscarriage.html,909
Jan-17,586fb81c95d0e03926079592,,By NICHOLAS KRISTOF,article,"As Trump Denies Climate Change, These Kids Die","['El Nino Southern Oscillation', 'Drought', 'Global Warming', 'Malnutrition', 'Catholic Relief Services', 'Madagascar', 'Foreign Aid']",1,OpEd,1,1/6/17 15:30,Jan-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/06/opinion/sunday/as-donald-trump-denies-climate-change-these-kids-die-of-it.html,1831
Jan-17,586fb82195d0e03926079596,,By MELISSA CLARK,article,"Some Assembly Required, but Worth It","['Cooking and Cookbooks', 'Meat', 'Beef', 'Pork', 'Sweden']",1,Dining,3,1/6/17 15:30,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/dining/swedish-meatballs-recipe-video-rissoles.html,395
Jan-17,586fc0fe95d0e039260795b2,,By MICHAEL D. SHEAR and DAVID E. SANGER,article,"Putin Led Scheme to Aid Trump, Report Says","['Russia', 'Cyberwarfare and Defense', 'Putin, Vladimir V', 'Trump, Donald J', 'Clinton, Hillary Rodham', 'Presidential Election of 2016', 'United States Politics and Government', 'United States International Relations', 'Espionage and Intelligence Services']",1,National,1,1/6/17 16:08,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/us/politics/donald-trump-wall-hack-russia.html,1606
Jan-17,586fcf2495d0e039260795f1,,By FRANK BRUNI,article,Rumors of Hillary Clinton’s Comeback,"['United States Politics and Government', 'Elections, Mayors', 'Clinton, Hillary Rodham', 'de Blasio, Bill', 'Trump, Donald J', 'New York City']",1,OpEd,3,1/6/17 17:08,Jan-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/06/opinion/sunday/rumors-of-hillary-clintons-comeback.html,1122
Jan-17,586fda3595d0e03926079610,,By NEIL IRWIN,article,Jobs Well Done? How Obama Compares With Predecessors,"['Labor and Jobs', 'Unemployment', 'United States Economy', 'Obama, Barack', 'Economic Conditions and Trends']",1,Upshot,5,1/6/17 17:55,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/upshot/how-obamas-jobs-record-stacks-up.html,1289
Jan-17,586fdc4795d0e03926079617,,By VIVIAN YEE and PATRICK McGEEHAN,article,Agreement Would Close Indian Point Nuclear Power Plant by 2021,"['Nuclear Energy', 'Entergy Corporation', 'Indian Point Nuclear Power Plant (NY)', 'Riverkeeper', 'Cuomo, Andrew M', 'Schneiderman, Eric T', 'New York State', 'Shutdowns (Institutional)']",1,Metro,16,1/6/17 18:04,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/nyregion/indian-point-nuclear-power-plant-shutdown.html,1363
Jan-17,586ff30b95d0e0392607965d,,By MICHAEL J. MORELL,article,Trump’s Anti-C.I.A. Crusade,"['National Intelligence Estimates', 'Espionage and Intelligence Services', 'Central Intelligence Agency', 'Trump, Donald J']",1,OpEd,19,1/6/17 19:41,Jan-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/06/opinion/trumps-dangerous-anti-cia-crusade.html,878
Jan-17,586ffd6495d0e03926079678,"When the macroeconomic situation changes, I change my policy recommendations. What do you do?",By PAUL KRUGMAN,blogpost,Unknown,[],1,OpEd,0,1/6/17 20:26,Jan-17,The New York Times,Blog,https://krugman.blogs.nytimes.com/2017/01/06/macrohypocrisy/,407
Jan-17,587003fd95d0e0392607968a,,By DAVID E. SANGER,article,Unknown,"['Russia', 'Cyberwarfare and Defense', 'Putin, Vladimir V', 'United States Politics and Government', 'Trump, Donald J', 'Espionage and Intelligence Services', 'United States International Relations', 'Presidential Election of 2016']",1,National,0,1/6/17 20:54,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/06/us/politics/russia-hack-report.html,1076
Jan-17,58702d3d95d0e039260796f8,,By BEN BRANTLEY,article,"Into a World of Fantasy, Where the Sorcerers Take Center Stage","['Theater', 'Under the Radar Festival', 'Lula del Ray (Play)', 'Manual Cinema', 'Public Theater', 'Miller, Julia Vanarsdale', 'Dir, Drew (1984- )', 'Fornace, Sarah']",1,Culture,8,1/6/17 23:50,Jan-17,The New York Times,Review,https://www.nytimes.com/2017/01/06/theater/lula-del-ray-a-spectral-parade-of-fantastical-images.html,679
Jan-17,5870445095d0e03926079710,,By MICHAEL MUNGER,article,The Dangers of Safety Equipment,"['Sporting Goods and Equipment', 'Sports Injuries', 'Concussions', 'Rugby', 'Helmets', 'Football', 'National Football League']",1,OpEd,0,1/7/17 1:28,Jan-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/06/opinion/the-dangers-of-safety-equipment.html,1166
Jan-17,58704a6395d0e03926079719,,By THE EDITORIAL BOARD,article,Giving Mr. Trump’s Nominees a Pass,"['Trump, Donald J', 'United States Politics and Government', 'Appointments and Executive Changes', 'Conflicts of Interest']",1,Editorial,18,1/7/17 1:54,Jan-17,The New York Times,Editorial,https://www.nytimes.com/2017/01/06/opinion/giving-mr-trumps-nominees-a-pass.html,603
Jan-17,586e192a95d0e03926079154,,By MOLLY YOUNG,article,Instagram Explore,"['Cosmetics and Toiletries', 'Social Media', 'Instagram Inc']",1,Magazine,18,1/5/17 10:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/magazine/letter-of-recommendation-instagram-explore.html,922
Jan-17,586e193095d0e03926079156,,By FRANCIS LAM,article,A Middle Eastern Layer Cake for Dinner,"['Palestinians', 'Sunset Park (Brooklyn, NY)', 'West Bank', 'Recipes']",1,Magazine,22,1/5/17 10:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/magazine/a-middle-eastern-layer-cake-for-dinner.html,758
Jan-17,586e193195d0e03926079157,,By MATT FLEGENHEIMER and SCOTT SHANE,article,Unknown,"['Russia', 'Cyberattacks and Hackers', 'Trump, Donald J', 'McCain, John', 'Elections']",1,National,0,1/5/17 10:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/us/politics/armed-services-committee-john-mccain-russia-hacking.html,1083
Jan-17,586e192a95d0e03926079153,,By HELEN MACDONALD,article,Swan Song,"['Swans', 'Great Britain Withdrawal from EU (Brexit)', 'Great Britain']",1,Magazine,24,1/5/17 10:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/magazine/in-search-of-post-brexit-england-and-swans.html,3564
Jan-17,586e194b95d0e03926079159,,By RAY GLIER,article,Every Extra Penny Counts,"['Football (College)', 'Scholarships and Fellowships', 'Clemson University', 'National Collegiate Athletic Assn', 'University of Alabama', 'University of Washington']",1,Sports,7,1/5/17 10:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/sports/ncaafootball/pets-car-repairs-and-mom-how-football-players-use-their-stipends.html,1166
Jan-17,586e194d95d0e0392607915b,,By RICHARD FAUSSET,article,"On Inauguration, Marching Band Takes a Stand","['Trump, Donald J', 'Inaugurations', 'Talladega College', 'Marching Bands', 'Colleges and Universities', 'Blacks']",1,National,10,1/5/17 10:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/us/alabama-marching-band-isnt-sure-if-it-should-sit-out-the-trump-parade.html,1521
Jan-17,586e1a5295d0e03926079161,,By PATRICK PHELAN,article,Is Single-Sex Education Still Useful?,[],1,Learning,0,1/5/17 10:05,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/learning/is-single-sex-education-still-useful.html,687
Jan-17,586e273e95d0e0392607917d,,By NICHOLAS BAKALAR,article,Body: Anemia Tied to Hearing Loss,"['Ears and Hearing', 'Anemia', 'Iron (Nutrient)']",1,Science,4,1/5/17 11:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/well/live/iron-deficiency-anemia-tied-to-hearing-loss.html,232
Jan-17,586e293d95d0e03926079187,,By JONATHAN WOLFE,article,New York Today: Becoming a New Yorker,['New York City'],1,Metro,0,1/5/17 11:08,Jan-17,The New York Times,briefing,https://www.nytimes.com/2017/01/05/nyregion/new-york-today-becoming-a-new-yorker.html,1047
Jan-17,586e32d995d0e0392607919e,,By HELENE COOPER,article,"From a Fateful Motorcade, a View of an American Divide","['Cameroon', 'Birwe, Toussaint', 'Power, Samantha', 'United States International Relations', 'Murders, Attempted Murders and Homicides', 'Traffic Accidents and Safety']",1,Foreign,4,1/5/17 11:49,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/insider/i-was-in-the-motorcade-that-struck-and-killed-6-year-old-toussaint-birwe.html,1060
Jan-17,586e355095d0e039260791a4,,By DEVORAH HEITNER,article,"Social-Media Rules, Created by Kids","['Education (K-12)', 'Social Media', 'Text Messaging', 'Families and Family Life', 'Parenting']",1,Styles,2,1/5/17 12:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/well/family/the-unspoken-rules-kids-create-for-instagram.html,1007
Jan-17,586e354e95d0e039260791a3,,By RONI CARYN RABIN,article,"Feed Children Peanuts Early, Doctors Advise","['Peanuts', 'Allergies', 'Children and Childhood', 'Babies and Infants', 'Peanut Butter', 'Annals of Allergy, Asthma & Immunology (Journal)', 'Greenhawt, Matthew']",1,National,1,1/5/17 12:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/well/eat/feed-your-kids-peanuts-early-and-often-new-guidelines-urge.html,1173
Jan-17,586e355795d0e039260791a5,,By EMILY BADGER,article,"To Predict Gentrification, Look for Falling Crime","['Gentrification', 'Crime and Criminals', 'Urban Areas', 'Research']",1,Upshot,11,1/5/17 12:00,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/upshot/how-to-predict-gentrification-look-for-falling-crime.html,803
Jan-17,586e6bc495d0e03926079246,,By DAVID W. DUNLAP,article,The Motto That Won Out,"['Newspapers', 'Slogans and Mottoes', 'Contests and Prizes', 'New York Times', 'Ochs, Adolph S']",1,Insider,2,1/5/17 15:52,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/insider/1896-news-not-nausea.html,919
Jan-17,586e815c95d0e0392607929b,,By SARA RUST and MICHAEL GONCHAR,article,‘Chocolate Found to Stave Off Death!’ Analyzing the Scientific Evidence Behind Health Headlines,"['Research', 'Reading and Writing Skills (Education)']",1,Learning,0,1/5/17 17:23,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/learning/lesson-plans/chocolate-found-to-stave-off-death-analyzing-the-scientific-evidence-behind-health-headlines.html,1574
Jan-17,586e87bd95d0e039260792a8,,By LIGAYA MISHAN,article,"Paraguay and Venezuela, Together at the Table","['Restaurants', 'Woodside (Queens, NY)', 'Venezuela', 'Paraguay', 'Karu Cafe (Queens, NY, Restaurant)']",1,Dining,6,1/5/17 17:51,Jan-17,The New York Times,Review,https://www.nytimes.com/2017/01/05/dining/karu-cafe-review-woodside-queens.html,726
Jan-17,586e8cdd95d0e039260792bf,,By VICTOR MATHER,article,Packers’ Playoff Miseries as Memorable as Any Title,"['Green Bay Packers', 'Playoff Games', 'Rodgers, Aaron', 'Favre, Brett', 'McCarthy, Mike (1963- )', 'National Football League']",1,Sports,9,1/5/17 18:13,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/sports/football/green-bay-packers-nfl-playoffs-close-losses.html,866
Jan-17,586e8ce495d0e039260792c0,,By DENISE GRADY,article,Is Your Cocktail Making You Sick?,"['Hospitals', 'Doctors', 'Cocktails and Mixed Drinks', 'Autoimmune Diseases', 'Emergency Medical Treatment', 'Allergies']",1,Well,0,1/5/17 18:13,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/well/live/is-your-cocktail-making-you-sick.html,1326
Jan-17,586e9a3395d0e039260792f4,,By MATT FLEGENHEIMER and SCOTT SHANE,article,Bipartisan Voices Back U.S. Agencies on Russia Hacking,"['United States Politics and Government', 'Russia', 'Cyberwarfare and Defense', 'Clapper, James R Jr', 'Espionage and Intelligence Services', 'Senate', 'Assange, Julian P', 'Trump, Donald J', 'Presidential Election of 2016']",1,National,1,1/5/17 19:10,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/us/politics/taking-aim-at-trump-leaders-strongly-affirm-findings-on-russian-hacking.html,1303
Jan-17,586ebf6195d0e03926079351,,By BEN BRANTLEY,article,"First Comes Love, Then Mortality","['Hundred Days (Play)', 'Under the Radar Festival', 'Bengson, Abigail', 'Bengson, Shaun', 'Kauffman, Anne', 'Public Theater', 'Theater']",1,Weekend,4,1/5/17 21:49,Jan-17,The New York Times,Review,https://www.nytimes.com/2017/01/05/theater/hundred-days-review-under-the-radar.html,592
Jan-17,586ec4af95d0e03926079364,,By CHARLES ISHERWOOD,article,"Strangers in an Audience, Healing One Another","['Theater', 'The Fever (Play)', '600 Highwaymen', 'Public Theater', 'Browde, Abigail', 'Silverstone, Michael S (1980- )']",1,Weekend,5,1/5/17 22:11,Jan-17,The New York Times,Review,https://www.nytimes.com/2017/01/05/theater/the-fever-review-under-the-radar.html,575
Jan-17,586ee76495d0e039260793c7,,By PATRICK McGEEHAN,article,3 New Jersey Lawmakers Feel Shortchanged by Port Authority’s 10-Year Plan,"['Airports', 'Politics and Government', 'Transit Systems', 'Stations and Terminals (Passenger)', 'Port Authority of New York and New Jersey', 'Cuomo, Andrew M', 'New Jersey']",1,Metro,17,1/6/17 0:39,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/nyregion/port-authority-10-year-plan-bus-terminal.html,746
Jan-17,586eec1995d0e039260793cd,,By RUKHL SCHAECHTER,article,Skunks in the City,"['Smells and Odors', 'Manhattan (NYC)', 'Marijuana']",0,Metro,18,1/6/17 1:00,Jan-17,The New York Times,Brief,https://www.nytimes.com/2017/01/05/nyregion/metropolitan-diary-whats-that-smell.html,28
Jan-17,586ef6c895d0e039260793df,,By J. DAVID GOODMAN and AMY CHOZICK,article,Might Clinton Run Against de Blasio? An Unlikely Idea Has People Talking,"['Elections, Mayors', 'New York City', 'Politics and Government', 'Clinton, Hillary Rodham', 'de Blasio, Bill', 'Presidential Election of 2016']",1,Metro,16,1/6/17 1:45,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/nyregion/hillary-clinton-de-blasio-new-york-mayor.html,1010
Jan-17,586ef9a995d0e039260793e4,,By SAPNA MAHESHWARI,article,"Department Stores, Once Anchors at Malls, Become Millstones","['Shopping Centers and Malls', 'E-Commerce', ""Macy's Inc"", 'Sears Holdings Corporation', 'TJ Maxx', 'Amazon.com Inc', 'JC Penney Company Inc']",1,Business,1,1/6/17 1:57,Jan-17,The New York Times,News,https://www.nytimes.com/2017/01/05/business/department-stores-macys-sears.html,1098
Jan-17,586f02c195d0e039260793f8,,By THE EDITORIAL BOARD,article,Mr. Trump Casts Intelligence Aside,"['Trump, Donald J', 'Russia', 'Cyberwarfare and Defense', 'Espionage and Intelligence Services', 'Senate Committee on Armed Services', 'Clapper, James R Jr', 'United States Politics and Government']",1,Editorial,18,1/6/17 2:36,Jan-17,The New York Times,Editorial,https://www.nytimes.com/2017/01/05/opinion/donald-trump-casts-intelligence-aside.html,596
